"code","team","city","name","capacity","built","seat","lat","lon","lonlat","unique.team"
"IRN","Foolad FC","Ahvaz","Ghadir Stadium",51000,"2012","all-seater",31.27932075,48.7798011763899,"31.27932075:48.7798011763899","foolad-fc"
"IRN","Esteghlal Khuzestan FC","Ahvaz","Ghadir Stadium",51000,"2012","all-seater",0,0,"0:0","esteghlal-khuzestan-fc"
"IRN","Sepahan Isfahan FC","Esfehan","Naghsh e Jahan Stadium",50000,"2003","all-seater",32.6643346,51.6691018,"32.6643346:51.6691018","sepahan-isfahan-fc"
"IRN","Padide FC","Mashhad","Samen Stadium",35000,"2004","15 000",36.42601205,59.3841883492399,"36.42601205:59.3841883492399","padide-fc"
"IRN","Football-use","Tehran","Shirodi Stadium",30000,"1942","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","football-use"
"IRN","Football-use","Tehran","Takhti Stadium",30000,"1967","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","football-use"
"IRN","Football-use","Tehran","Shohadai Shahr Stadium",25000,"2005","-",35.7261795,51.3555724,"35.7261795:51.3555724","football-use"
"IRN","Sanat Naft FC","Abadan","Takhti Stadium",22000,"1915","-",0,0,"0:0","sanat-naft-fc"
"IRN","Football-use","Tehran","Markazi Stadium",20000,"2006","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","football-use"
"IRN","Football-use","Tehran","IUST Stadium",20000,"-","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","football-use"
"IRN","Bargh/Fajr Sepasi","Shiraz","Hafezieh Stadium",20000,"1945","all-seater",29.6237754,52.556148188255,"29.6237754:52.556148188255","bargh/fajr-sepasi"
"IRN","Zob Ahan Ardebil","Ardebil","Ali Daei Stadium",20000,"2007","all-seater",38.2247062,48.2516248,"38.2247062:48.2516248","zob-ahan-ardebil"
"IRN","Aluminium Hormozgan FC","Bandar Abbas","Takhti Stadium",20000,"2011","all-seater",0,0,"0:0","aluminium-hormozgan-fc"
"IRN","Football-use","Tabriz","Takhti Stadium",20000,"1949","-",0,0,"0:0","football-use"
"IRN","Malavan Anzali FC","Bandar-e Anzali","Takhti Stadium",20000,"1953","-",0,0,"0:0","malavan-anzali-fc"
"IRN","Football-use","Tehran","University of Tehran Stadium",20000,"1970","all-seater",33.52770765,-112.262564802643,"33.52770765:-112.262564802643","football-use"
"IRN","Shahin Bushehr FC","Bushehr","Shahid Beheshti Stadium",20000,"-","-",28.9233837,50.820314,"28.9233837:50.820314","shahin-bushehr-fc"
"IRN","Football-use","Esfehan","Rith Bahman Stadium",18000,"1969","-",NA,NA,"NA:NA","football-use"
"IRN","Football-use","Semnan","Velayat Stadium",15000,"2016","all-seater",5.9703186,80.420493,"5.9703186:80.420493","football-use"
"IRN","Football-use","Khorramshahr","Arvandan OGC Stadium",15000,"2016","all-seater",30.4256219,48.1891185,"30.4256219:48.1891185","football-use"
"IRN","Shahrdari Yasoj FC","Yasoj","Azadi Stadium",15000,"2015","all-seater",0,0,"0:0","shahrdari-yasoj-fc"
"IRN","FC Perspolis","Tehran","Shahid Kazemi Stadium",15000,"2014","all-seater",35.627136,51.3608124,"35.627136:51.3608124","fc-perspolis"
"IRN","Foolad FC","Ahvaz","Takhti Stadium",15000,"-","all-seater",0,0,"0:0","foolad-fc"
"IRN","Esteghlal Khuzestan FC","Ahvaz","Takhti Stadium",15000,"1978","all-seater",0,0,"0:0","esteghlal-khuzestan-fc"
"IRN","Rahian FC","Kermanshah","Khordad Stadium",15000,"2015","all-seater",34.3276924,47.0777685,"34.3276924:47.0777685","rahian-fc"
"IRN","Football-use","Hamedan","Mofateh Stadium",15000,"2008","all-seater",34.8012811,48.5224318,"34.8012811:48.5224318","football-use"
"IRN","Damash Gilan FC","Rasht","Sardar Jangal Stadium",15000,"2007","all-seater",37.2737946,49.5718999,"37.2737946:49.5718999","damash-gilan-fc"
"IRN","Sepahan Isfahan FC","Esfahan","Foolad Shahr Stadium",15000,"1998","all-seater",32.6546275,51.6679826,"32.6546275:51.6679826","sepahan-isfahan-fc"
"IRN","Zob Ahan Isfahan FC","Esfahan","Foolad Shahr Stadium",15000,"1998","all-seater",0,0,"0:0","zob-ahan-isfahan-fc"
"IRN","Ghandi Yazd","Yazd","Nasiri Stadium",15000,"1983","all-seater",40.15444945,44.4754211505733,"40.15444945:44.4754211505733","ghandi-yazd"
"IRN","Football-use","Arak","Imam Khomeini Stadium",15000,"2007","all-seater",38.0938287,46.2379073,"38.0938287:46.2379073","football-use"
"IRN","Football-use","Sanandjad","Sanandjad Stadium",15000,"2008","all-seater",51.47827835,-3.18268000725955,"51.47827835:-3.18268000725955","football-use"
"IRN","Football-use","Kashan","Amir Kabir Stadium",15000,"2005","all-seater",33.972158,51.4156855,"33.972158:51.4156855","football-use"
"IRN","Football-use","Kerman","Shahid Bahonar Stadium",15000,"2007","all-seater",30.27085955,56.9865477217179,"30.27085955:56.9865477217179","football-use"
"IRN","Saba Battery","Qum","Qum Stadium",15000,"2008","all-seater",52.42926845,-1.88061874213044,"52.42926845:-1.88061874213044","saba-battery"
"IRN","Football-use","Esfahan","Esfhahan Stadium",15000,"2008","all-seater",31.2920501,48.6594385,"31.2920501:48.6594385","football-use"
"IRN","Multi-use","Tehran","Enghelab Stadium",15000,"2006","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","multi-use"
"IRN","Multi-use","Ilam","Edalat Stadium",15000,"2013","all-seater",33.769801,46.5635060938941,"33.769801:46.5635060938941","multi-use"
"IRN","Football-use","Gorgan","Shohada Stadium",15000,"2011","all-seater",33.4672222,-87.6302778,"33.4672222:-87.6302778","football-use"
"IRN","Paykan","Qazvin","Shahid Rajaei Stadium",15000,"2012","all-seater",36.28040715,50.0189005200736,"36.28040715:50.0189005200736","paykan"
"IRN","Rah Ahan Tehran","Tehran","Rah Ahan Stadium",15000,"1973","-",35.6600188,51.3984665,"35.6600188:51.3984665","rah-ahan-tehran"
"IRN","Siah Jamegan Khorasan","Mashhad","Takhti Stadium",15000,"1953","-",0,0,"0:0","siah-jamegan-khorasan"
"IRN","Ararat Tehran","Tehran","Ararat Stadium",15000,"-","-",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","ararat-tehran"
"IRN","Nasaji Ghaemshar","Ghaemshar","Vatani Stadium",15000,"-","-",23.72584985,90.4128932213492,"23.72584985:90.4128932213492","nasaji-ghaemshar"
"IRN","Shahab Zanjan","Zanjan","Workers Stadium",15000,"-","-",0,0,"0:0","shahab-zanjan"
"IRN","Football-use","Zahedan","Zahedan Stadium",14500,"2007","all-seater",29.4928874,60.8503017,"29.4928874:60.8503017","football-use"
"IRN","Football-use","Mazandaran","Mazandaran Stadium",12000,"2008","all-seater",36.6497213,53.0692373253522,"36.6497213:53.0692373253522","football-use"
"IRN","Football-use","Tehran","Shahid Derakshan Stadium",12000,"2002","all-seater",35.6891975,51.3889736,"35.6891975:51.3889736","football-use"
"IRN","Football-use","Tehran","Defense Industries Stadium",12000,"1974","all-seater",35.6891975,51.3889736,"35.6891975:51.3889736","football-use"
"IRN","Gostaresh FC","Tabriz","Gostaresh Foulad Stadium",12000,"2011","all-seater",38.096239,46.2738013,"38.096239:46.2738013","gostaresh-fc"
"IRN","Damash Gilan FC","Rasht","Dr. Azodi Stadium",11000,"1988","-",37.26462825,49.5890958271725,"37.26462825:49.5890958271725","damash-gilan-fc"
"IRN","Esteghlal FC","Tehran","Emam Reza Stadium",10000,"2010","all-seater",35.6663344,51.2976639,"35.6663344:51.2976639","esteghlal-fc"
"IRN","Gostaresh Foolad FC","Tabriz","Bonyan Dizel Stadium",10000,"2011","all-seater",38.0593744,46.2093240609418,"38.0593744:46.2093240609418","gostaresh-foolad-fc"
"IRN","Football-use","Bam","Bam Stadium",10000,"2004","-",32.76550825,35.0539750505704,"32.76550825:35.0539750505704","football-use"
"IRN","Teraktor Sazi FCA","Tabriz","Teraktor Sazi Stadium",10000,"2011","all-seater",38.096239,46.2738013,"38.096239:46.2738013","teraktor-sazi-fca"
"IRN","Football-use","Tabriz","Tabriz University Stadium",10000,"1975","-",38.0540107,46.3316686854605,"38.0540107:46.3316686854605","football-use"
"IRN","Bargh Tehran","Tehran","Harandi Stadium",10000,"2002","all-seater",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","bargh-tehran"
"IRN","Choka Talesh","Hashtpar","Poria Vali Stadium",10000,"-","-",NA,NA,"NA:NA","choka-talesh"
"IRN","Paykan Tehran","Tehran","Iran Khodro Stadium",10000,"-","-",35.7244962,51.2755487215759,"35.7244962:51.2755487215759","paykan-tehran"
"IRN","Shamoushak Noushahr","Noushahr","Sohada Stadium",10000,"-","-",32.497883,48.3386529,"32.497883:48.3386529","shamoushak-noushahr"
"IRN","Sanaye Arak","Arak","5th Mordad Stadium",10000,"-","-",NA,NA,"NA:NA","sanaye-arak"
"IRN","Football-use","Shahrod","Takhti Stadium",10000,"-","-",0,0,"0:0","football-use"
"IRN","Football-use","Qazvin","Azadeghan Stadium",10000,"-","-",36.3260383,50.0200438349614,"36.3260383:50.0200438349614","football-use"
"IRN","Football-use","Tehran","Atre Sib Stadium",10000,"2005","-",35.6891975,51.3889736,"35.6891975:51.3889736","football-use"
"IRN","Football-use","Kerman","Shahid Salimy Kiya Stadium",10000,"-","-",30.2839379,57.0833628,"30.2839379:57.0833628","football-use"
"IRN","Football-use","Qum","Heydariyan Stadium",10000,"-","-",45.55779835,-73.5516457051664,"45.55779835:-73.5516457051664","football-use"
"IRN","Football-use","Ardebil","Takhti Stadium",10000,"-","-",0,0,"0:0","football-use"
"IRN","Football-use","Kermanshah","Azadi Stadium",10000,"-","-",0,0,"0:0","football-use"
"IRN","Gahar Zagros FC","Dorud","Takhti Stadium",10000,"-","-",0,0,"0:0","gahar-zagros-fc"
"IRN","Multi-use","Mashhad","Shahid Beheshti Sport Complex",10000,"-","all-seater",36.2668158,59.647125395541,"36.2668158:59.647125395541","multi-use"
"IRN","Football-use","Meryanj","Shahid Haj Babaei Stadium",9000,"2012","all-seater",NA,NA,"NA:NA","football-use"
"IRN","Naft Tehran FC","Tehran","Shahid Dastgerdi Stadium",8250,"2002","all-seater",35.6891975,51.3889736,"35.6891975:51.3889736","naft-tehran-fc"
"IRN","Kowsar FC","Khorramabad","Takhti Stadium",8000,"-","all-seater",0,0,"0:0","kowsar-fc"
"IRN","Naft MS FC","Masjed Soleyman","Shahid Behnam Mohammadi",8000,"1913","all-seater",NA,NA,"NA:NA","naft-ms-fc"
"IRN","Alvand FC","Hamedan","Qods Stadium",8000,"-","all-seater",34.77717575,48.52057655,"34.77717575:48.52057655","alvand-fc"
"IRN","Omid FC","Kish","Kish Olympic Stadium",8000,"-","all-seater",51.53865205,-0.0165021873020624,"51.53865205:-0.0165021873020624","omid-fc"
"IRN","Football-use","Gorgan","Azadi Stadium",8000,"-","-",0,0,"0:0","football-use"
"IRN","Football-use","Esfahan","Takhti Stadium",8000,"-","-",0,0,"0:0","football-use"
"IRN","Saipa Mehr FC","Karaj","Dr. Shariati Stadium",7000,"-","all-seater",24.90199675,67.1116958676213,"24.90199675:67.1116958676213","saipa-mehr-fc"
"IRN","Sanghe Ahan FC","Bafq","Shohada Bafq Stadium",6000,"-","all-seater",31.5971089,55.4124522,"31.5971089:55.4124522","sanghe-ahan-fc"
"IRN","Football-use","Mianeh","Mianeh Stadium",5000,"-","all-seater",38.827851,46.234957,"38.827851:46.234957","football-use"
"IRN","Football-use","Zabol","Zabol Stadium",5000,"2009","all-seater",31.0277779,61.4948211,"31.0277779:61.4948211","football-use"
"IRN","Traktor Sazi FC","Tehran","Shahid Bakeri Stadium",5000,"2011","all-seater",35.7207377,51.2981959,"35.7207377:51.2981959","traktor-sazi-fc"
"IRN","Persian Gulf FC","Abu Musa","Persian Gulf Stadium",5000,"-","all-seater",30.7159463,49.1793593,"30.7159463:49.1793593","persian-gulf-fc"
"IRN","Foolad Novin FC","Ahvaz","Foolad Stadium",5000,"2009","all-seater",31.3183272,48.6706187,"31.3183272:48.6706187","foolad-novin-fc"
"IRN","Mes Sarcheshme FC","Rafsanjan","Shahid Zeinali Stadium",5000,"-","all-seater",30.3548893,56.002705,"30.3548893:56.002705","mes-sarcheshme-fc"
"IRN","Parse FC","Tehran","Sanaye Defa Stadium",5000,"-","all-seater",35.6891975,51.3889736,"35.6891975:51.3889736","parse-fc"
"IRN","Bargh Shiraz FC","Shiraz","Shahid Dastgheib Stadium",5000,"-","all-seater",29.5424396,52.5805231259079,"29.5424396:52.5805231259079","bargh-shiraz-fc"
"IRN","Sanati FC","Sari","Motaghi Stadium",5000,"-","all-seater",35.19417915,129.061496402049,"35.19417915:129.061496402049","sanati-fc"
"IRN","Gol Gohar FC","Gol Gohar","Gol Gohar Stadium",5000,"2013","all-seater",15.2893674,73.9623481214152,"15.2893674:73.9623481214152","gol-gohar-fc"
"IRN","Football-use","Hashtrud","Hashtrud Stadium",5000,"-","all-seater",37.4759666,47.0498662,"37.4759666:47.0498662","football-use"
"IRN","Football-use","Bushehr","ISU Stadium",5000,"-","all-seater",29.8082991,-95.1764789582224,"29.8082991:-95.1764789582224","football-use"
"IRN","Football-use","Marvdasht","Takhti Stadium",5000,"-","all-seater",0,0,"0:0","football-use"
"IRN","Football-use","Tehran","National Academy Stadium",5000,"2000","all-seater",35.6891975,51.3889736,"35.6891975:51.3889736","football-use"
"IRN","Football-use","Tabriz","Marzdaran Stadium",5000,"2014","all-seater",38.0403344,46.3856644,"38.0403344:46.3856644","football-use"
"IRN","Football-use","Borujerd","Shahid Ali Bayat Stadium",5000,"-","all-seater",33.8941993,48.767033,"33.8941993:48.767033","football-use"
"IRN","Football-use","Tabriz","Al-Ghadir Stadium",5000,"2014","all-seater",38.096239,46.2738013,"38.096239:46.2738013","football-use"
"IRN","Football-use","Bokan","Bokan Stadium",5000,"2015","all-seater",51.47827835,-3.18268000725955,"51.47827835:-3.18268000725955","football-use"
"IRN","Football-use","Gonbad-e Kavus","Gonbad Stadium",5000,"2015","all-seater",37.2406676,55.1596592,"37.2406676:55.1596592","football-use"
"IRN","Football-use","Simorgh","Shohada Stadium",5000,"2015","all-seater",0,0,"0:0","football-use"
"IRN","Football-use","Andimeshk","Sarvand Stadium",5000,"-","all-seater",-1.3058675,36.7789207,"-1.3058675:36.7789207","football-use"
"IRQ","National Stadium","Basra","Basra International Stadium",65000,"2013","all-seater",25.26362015,51.4481176870595,"25.26362015:51.4481176870595","national-stadium"
"IRQ","National Stadium","Baghdad","Al Shaab Stadium",40000,"1966","all-seater",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","national-stadium"
"IRQ","Karbalaa FC","Karbala","Karbala Stadium",30000,"2016","all-seater",32.587954,44.0181343060865,"32.587954:44.0181343060865","karbalaa-fc"
"IRQ","Kirkuk FC","Kirkuk","Kirkuk Olympic Stadium",30000,"1982","-",51.53865205,-0.0165021873020624,"51.53865205:-0.0165021873020624","kirkuk-fc"
"IRQ","Duhok FC","Duhok","Al Duhok Stadium",30000,"-","-",25.3446984,51.44045485,"25.3446984:51.44045485","duhok-fc"
"IRQ","Maysan FC","Al Amarah","Maysan Stadium",25000,"1987","-",31.8512563,47.1639481,"31.8512563:47.1639481","maysan-fc"
"IRQ","Arbil FC","Arbil","Franso Hariri Stadium",20000,"1992","-",36.17259025,44.0117444157898,"36.17259025:44.0117444157898","arbil-fc"
"IRQ","Zakho FC","Zakho","Zakho International Stadium",20000,"-","all-seater",25.26362015,51.4481176870595,"25.26362015:51.4481176870595","zakho-fc"
"IRQ","Al-Zawra'a SC","Baghdad","Al Zawraa Stadium",20000,"1978","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","al-zawraa-sc"
"IRQ","An Nasiriyah FC","An Nasiriyah","An Nasiriyah Stadium",15000,"-","-",30.9986864,45.9982036,"30.9986864:45.9982036","an-nasiriyah-fc"
"IRQ","Al Sulaimaniya FC","Sulaimaniya","Al Sulaimniya Stadium",15000,"-","-",34.1495717,42.3793899,"34.1495717:42.3793899","al-sulaimaniya-fc"
"IRQ","Ash Shorta FC","Baghdad","Al Kashafa Stadium",12000,"-","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","ash-shorta-fc"
"IRQ","Al Mawsil FC","Al Mawsil","Al Mawsil University",12000,"-","-",36.1675752,42.5825148,"36.1675752:42.5825148","al-mawsil-fc"
"IRQ","An Najaf FC","An Najaf","An Najaf Stadium",12000,"-","-",31.25,43.833333,"31.25:43.833333","an-najaf-fc"
"IRQ","Mosul FC","Mosul","Mosul University Stadium",12000,"-","-",36.38366015,43.1433502366332,"36.38366015:43.1433502366332","mosul-fc"
"IRQ","Mina'a FC","Basra","Al Fayhaa Stadium",10000,"2013","all-seater",33.5283041,36.298292,"33.5283041:36.298292","minaa-fc"
"IRQ","As Sulaimaniya FC","Sulaimaniya","Halabja Stadium",10000,"2010","all-seater",35.5000974,45.76745,"35.5000974:45.76745","as-sulaimaniya-fc"
"IRQ","Al Sina'a FC","Baghdad","Al Sina'a Stadium",10000,"-","-",33.3130398,44.441021,"33.3130398:44.441021","al-sinaa-fc"
"IRQ","Samawah FC","Samawah","Samawah Stadium",10000,"-","all-seater",31.3078736,45.2826616,"31.3078736:45.2826616","samawah-fc"
"IRQ","Al Talaba FC","Baghdad","Al Talaba Stadium",8000,"-","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","al-talaba-fc"
"IRQ","Sherwana FC","Al Sulaimniya","Sherwana Stadium",8000,"2013","all-seater",NA,NA,"NA:NA","sherwana-fc"
"IRQ","Ar Ramadi FC","Ar Ramadi","Ar Ramadi Stadium",6500,"-","-",33.000774,41.7499877,"33.000774:41.7499877","ar-ramadi-fc"
"IRQ","Salah-ed-Deen FC","Tikrit","Tikrit Stadium",6000,"-","-",34.20019255,43.88477305,"34.20019255:43.88477305","salah-ed-deen-fc"
"IRQ","Al Shorta FC","Baghdad","Al Shorta Stadium",6000,"-","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","al-shorta-fc"
"IRQ","Kirkuk FC","Kirkuk","Kirkuk Stadium",5000,"1988","-",35.4701099,44.3964846,"35.4701099:44.3964846","kirkuk-fc"
"IRQ","Football-use","Baghdad","Sader City Stadium",5000,"-","-",33.3069647,44.4850545779069,"33.3069647:44.4850545779069","football-use"
"IRQ","Ath Thawra FC","Kirkuk","Ath Thawra Stadium",5000,"-","-",35.4655761,44.3803921,"35.4655761:44.3803921","ath-thawra-fc"
"IRQ","Al Karkh FC","Baghdad","Al Karkh Stadium",5000,"-","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","al-karkh-fc"
"IRQ","Al Quwa Al Jawiya FC","Baghdad","Al Quwa Al Jawiya",5000,"-","-",33.3378148,44.2962540358443,"33.3378148:44.2962540358443","al-quwa-al-jawiya-fc"
"IRQ","Peshmarga FC","Al Sulaimaniya","Fermandi Stadium",5000,"2013","all-seater",6.5862546,79.9628102,"6.5862546:79.9628102","peshmarga-fc"
"IRQ","Baghdad FC","Baghdad","Baghdad FC Stadium",5000,"-","-",52.97682225,-0.0188375823522101,"52.97682225:-0.0188375823522101","baghdad-fc"
"IRQ","Diyala FC","Ba'quba","Al Ba'quba Stadium",4000,"-","-",33.32501275,44.4355244500303,"33.32501275:44.4355244500303","diyala-fc"
"IRQ","Sulamniya FC","Sulamniya","Nawrooz Stadium",3000,"2010","all-seater",29.8030629,66.8452352,"29.8030629:66.8452352","sulamniya-fc"
"IRQ","Football-use","Erbil","Erbil Training Stadium",3000,"-","all-seater",34.0695015,-118.242547861297,"34.0695015:-118.242547861297","football-use"
"IRQ","Samawah FC","Samawah","Al Muthana Stadium",3000,"-","all-seater",31.270352,45.083235,"31.270352:45.083235","samawah-fc"
"IRQ","An Nafat FC","Baghdad","An Nafat Stadium",3000,"-","-",30.0672789,31.3141493,"30.0672789:31.3141493","an-nafat-fc"
"IRQ","Semil FC","Semil","Semil Stadium",3000,"-","-",18.72451505,82.8265217202766,"18.72451505:82.8265217202766","semil-fc"
"IRQ","Maymoona FC","Mysan","Al-Maymoona Stadium",3000,"2012","all-seater",NA,NA,"NA:NA","maymoona-fc"
"IRQ","Al Mashrah FC","Mysan","Al Mashrah Stadium",3000,"2012","all-seater",NA,NA,"NA:NA","al-mashrah-fc"
"IRQ","Football-use","Diyala","Al Mikdadiya Stadium",3000,"-","all-seater",NA,NA,"NA:NA","football-use"
"IRQ","Football-use","Al Anbar","Tikrit University Stadium",3000,"-","-",34.6187204,43.6567219,"34.6187204:43.6567219","football-use"
"IRQ","Football-use","Kalaat Sukar","Kalat Sukar Stadium",3000,"2012","-",NA,NA,"NA:NA","football-use"
"IRL","National Stadium","Dublin","Croke Park",82300,"2002","69 500",53.3606275,-6.2526324947227,"53.3606275:-6.2526324947227","national-stadium"
"IRL","Tipperary County","Thurles","Semple Stadium",53000,"1910","-",52.6820189,-7.82594716033512,"52.6820189:-7.82594716033512","tipperary-county"
